month,maximum_rainfall_in_a_day,no_of_rainy_days,total_rainfall,mean_rh,mean_sunshine_hrs,mean_temp,wet_bulb_temperature,Bishan,Bukit Merah,Bukit Timah,Downtown,Geylang,Kallang,Marine Parade,Museum,Newton,Novena,Orchard,Outram,Queenstown,River Valley,Rochor,Singapore River,Southern Islands,Tanglin,Toa Payoh,Bedok,Changi,Pasir Ris,Paya Lebar,Tampines,Ang Mo Kio,Hougang,Punggol,Seletar,Sengkang,Serangoon,Mandai,Sembawang,Sungei Kadut,Woodlands,Yishun,Bukit Batok,Bukit Panjang,Choa Chu Kang,Clementi,Jurong East,Jurong West,Pioneer
2012-08-01,31.0,12,119.0,79.8,6.1,27.9,25.202016129032256,601.9299261,439.0512928,1055.1799944,532.6023171,604.3534837,539.8172633,747.70668,675.1437173,1187.539227,791.1948844000001,1065.071391,418.6634394,477.8527222,961.9427628,578.6652484,783.9845323999999,1634.148628,1234.14877,493.3640634,620.8216999,516.5026349,635.6875662,700.2821002000001,560.3486539,496.0788627,587.4403482,463.7897999,977.9593496,529.8554554,697.9396506,801.8760234,570.5007009,935.2995169,520.5128678,522.1010259999999,522.2477111000001,531.7652502,519.5891606,530.8777141,550.7093909,535.5210923,306.0693431
2012-09-01,35.8,10,107.6,79.7,5.6,27.9,25.15055555555556,610.1518158,456.4600882,1074.262137,518.3973035,586.0330027,516.4302592,715.3563767,666.7276316,1140.9750330000002,739.9994798,1015.89699,430.4512948,468.8553197,936.3214329,556.7168779,747.8756952,1592.396665,1261.15239,471.6433345,603.819347,482.0480583,656.1721971999999,735.4524272,556.2507339,459.4055673,589.4495536000001,449.1355378,794.4719101,479.336511,706.5181073,724.4425254,572.7514868999999,1116.258065,544.6487208,502.726384,524.325431,506.8714756,558.8413429,515.6693431,557.0228715,512.7128501,214.1076923
2012-10-01,22.6,13,122.2,81.3,5.9,27.7,25.15577956989248,561.267264,409.0948782,1066.5253487,492.3470857,569.8282538,497.3031724,700.4879699,620.8791444000001,1177.262926,763.3167217,969.9998638,397.6662759,441.8771315,892.3622345,540.2747851,718.1788278,1520.093923,1287.537855,452.9683983,584.4504471,430.4791768,618.3518924,684.8203008,538.744866,472.1219511000001,568.0718803999999,437.5886956000001,1067.098361,507.5951033,701.8820027,673.5570187999999,516.8174976,1027.377359,496.7245578,499.0955795,514.4228635,510.0277023,527.1844522,504.7001657,516.7499523,513.8963742,341.6162791
2012-11-01,49.2,22,208.2,85.4,4.4,27.1,25.138472222222223,576.1597888,446.58927860000006,1089.324273,531.4774966,576.3802954,526.1041376000001,719.3673442999999,695.4050734,1252.620325,758.0141208,1142.999414,428.5359623000001,481.2651925,991.9615981,570.1186362,753.8043343,1748.199393,1357.763521,473.7875053,584.8569984000001,503.6605549,632.1803643,654.6651400000001,541.7582576,433.3456617,560.1464295000001,427.8460126,888.369863,511.1828309,669.1665776,746.363977,556.9103401,1125.542056,534.3428433,468.7357541,501.6176297,489.88256220000005,528.5825539,532.6291202,546.142633,496.505996,121.6938776
2012-12-01,78.8,22,363.4,87.0,3.6,26.7,24.978494623655912,530.461267,410.9109192,966.3172017,494.270234,539.6023476,478.5684171,641.0380293,644.12,1047.4380256,754.2054909,993.2801628,397.0041793,429.2324944,952.6629889,508.8555588,771.0199895999999,1521.422552,1127.439613,427.8083548,535.9534931,422.3817073,556.1537604,659.4504902000001,474.4798618,440.5404195,511.4736456,401.2646145,1099.268293,484.3754957,622.9054999,657.4664697,508.3867925,870.3971292,478.0057951,468.1684007,454.559053,492.2081021,476.26056100000005,491.2898676,499.8996664,504.6005921,141.8450704
2013-01-01,73.0,15,262.0,82.1,6.0,27.1,24.62849462365591,528.8979707,420.4763735,976.8176479,444.9788803,514.3305631999999,464.027249,635.2031873999999,534.9052631999999,1102.708592,625.8470583,1085.521423,390.3618458,424.9440255,794.2925345,501.3030129,591.8133128999999,1712.852877,1238.244908,432.7354172,518.2438617,440.0658243,598.9282787000001,576.4658031,511.6442524,420.9788077,525.277445,418.5541905,854.0105263,421.9874327,627.244028,718.1258721,517.7690369,1001.584475,478.4737392,439.3663514,469.902812,451.1384639,502.4954246,447.2571948,490.8580559,445.6477938,167.0324324
2013-02-01,95.2,22,395.2,86.9,4.0,26.5,24.79285714285714,522.1994962,372.2624759,924.1259884,453.6323556,514.5747477,453.2164297,605.9074062,572.0573333,1017.273549,685.4401386,934.4967115,362.5863035,400.4525699,831.491309,455.3565475,651.5104199,1362.496933,1111.797262,422.0761127,527.3112718,446.1,530.1373319,638.1370572,474.888361,417.80957,508.9011482,386.82597110000006,931.6422764,461.5337074,617.9170288,699.9930131,481.543053,998.3428571,461.4190235,462.1438009,469.7359373,490.0639848,446.5647287,481.6649182,505.73620760000006,480.0307864,298.1937173
2013-03-01,29.6,10,85.8,80.4,7.5,28.3,25.5497311827957,526.6194843,386.5278528,964.4926744,446.7968141,508.190961,457.2366218,629.3964552,610.7157895,1001.143655,659.8508526,959.7948851,356.2530272,403.6332802,847.1750843,495.7460386,664.127895,1450.422343,1152.789661,420.4676728,527.8390097,435.1787879,568.1203978,586.3072463999999,481.5567729,409.34202560000006,507.48411,379.183035,826.8181818,429.0750242,621.5842595,636.6080692,484.4723186,884.5668203,458.4871703,459.8134172,459.1557388,446.3196803,452.7461937,477.6091997,479.9335658,454.9838974,303.1166667
2013-04-01,41.6,19,159.4,82.7,5.2,28.2,25.81625,572.6731854,419.5746923,1047.1339886,472.642512,550.7055763,485.9568841,719.5873872,622.1881356,1194.366099,702.6360237,1046.8173432,392.7982666,453.946562,882.3760019,542.7477825999999,685.6171231,1621.349647,1309.303502,474.9850938,601.2444596,504.4484472,634.9202177,478.5570743,566.3961592,483.6476003,564.9522691,433.5666282,987.1404959,477.5667308,709.6667817,806.224602,542.5204788,1077.99061,520.4275599,474.2547182,525.801528,489.096716,533.8947685,491.1164974,521.902249,507.3595552,351.4521277
2013-05-01,46.2,17,211.4,83.1,5.4,28.2,25.8483870967742,604.7014456999999,449.3969284,1115.262623,550.4029748,606.7954811999999,541.1687709,723.5598676,756.2174935,1215.065953,841.4571337,1148.544118,432.7243639,471.8815281,1107.003061,576.4579945,845.5543551000001,1812.363417,1322.933672,488.8027104,621.2807141000001,491.0420538,620.1195713000001,477.4839378,554.2419291,483.148282,578.4512428,469.5296753,1054.475728,533.8963041,712.3148273,782.9542569,575.3614332,1070.492958,549.48954,544.0321703,509.5106905,552.7500402000001,516.2298384,568.0321678,540.2874618,545.1468088,351.1968085
2013-06-01,22.4,12,111.4,74.6,6.4,29.0,25.30388888888889,623.7070563999999,477.9271497,1120.030446,544.1776762,610.0449167,563.9575105,762.3419252,681.5939632999999,1264.354749,816.8465028,1198.8192279999998,455.0867667,497.2268361,988.5419542,610.208815,778.9574904,1940.228617,1359.9766550000002,508.3666984,633.9169973,539.4694893999999,690.6714939,571.7166239999999,590.9717942,505.6818953,601.9448696,462.8072011,947.9583333,522.1067603,741.7712809000001,799.7488304,575.4823362,1035.137441,548.2243513,653.1610916,565.1958679,537.8758262,574.0928714,544.7873923,594.7537642,545.9041599,383.4202128
2013-07-01,37.4,15,174.6,79.9,5.7,27.8,25.04193548387097,605.1271892,466.8440951,1077.1411101,518.6957124,598.2282054,535.4476866,728.2547673,733.1819355,1189.839362,782.1462279,1144.965727,437.8514407,469.7033952000001,1022.881708,564.239298,797.2879429000001,1830.339014,1346.675721,499.6297798,605.6422133,495.1239902,650.3142094,566.4361111000001,574.4985406000001,494.2721693,585.4601099,481.2441189,841.8111111,529.6641054,744.4957641999999,754.0690751,588.5753551,987.2361111,527.2260914999999,524.8324903,530.1105967,552.9614706,540.4685876,556.0340941,549.0952327,554.0869974,361.856383
2013-08-01,43.2,15,165.6,79.0,6.1,27.9,25.04422043010753,639.3506103,460.231838,1076.3737408,544.1976855,623.1456726,550.5181680000001,770.8303723,704.3365662,1158.580971,823.5092867000001,1069.3643900000002,444.0505717,499.7751698,993.6669254,590.1163059,812.589249,1564.531053,1224.733872,507.6684722,626.0774659,520.1483709,641.4798871,670.4175,559.8668563,492.3655313,610.8381071,477.601346,1052.48718,554.0781586,725.8631041000001,780.1565217,593.7441468,956.4858491,551.3178895,529.7864271,541.7157625,551.4229613,545.3381264,560.0246941,586.977134,572.3554435,382.6402116
2013-09-01,52.6,19,257.0,81.3,4.6,27.5,25.012916666666666,577.3081382,449.4316829,1056.2012783,496.501072,556.4768757,505.3846349,702.034011,599.5615588,1112.744126,691.2786298,1102.202047,421.1481027,462.0905786,857.981845,525.9288828,656.3211071,1790.659559,1278.620196,470.9141736,574.7391813,479.0954823,631.9865063999999,670.5467980000001,536.3505691,439.135933,565.1837914,429.8753223,796.8461539,442.3834002,686.8485042000001,795.0450072,559.6269146999999,926.1574074,509.4971842,466.6848775,510.7719504,484.5973532,554.4413449,500.7871512,553.431398,484.7399451,371.4391534
2013-10-01,139.8,19,285.4,79.9,6.3,27.7,24.95766129032258,539.4928923,405.5966239,1029.3758216,465.8533623,547.6555143,490.6842586,678.5814568,630.876781,1146.403279,768.4762806,1101.973661,382.5596929,433.3486229,888.7246382999999,516.6174467999999,733.5766814,1645.28834,1262.676821,453.4417368,579.5742454,505.5857143,603.5895767999999,615.5205379,531.216368,474.3765899,526.4798984,410.1566326,1060.1875,476.2080684,662.0545139999999,785.1979441999999,505.7000000000001,849.3703704,498.4215275,480.7911725,497.7989047,504.4371344,492.4963359,520.5855752,470.0773109,506.4285128,360.4361702
2013-11-01,44.0,22,292.4,84.6,4.5,27.1,25.066666666666663,562.3000367,451.8186882,1096.358446,515.4901424,561.7550611,527.5733296000001,688.3744866999999,702.7154362,1102.684718,744.2287655,1087.199482,438.1710177,463.17539,952.3627482,573.767615,760.5023107000001,1909.58971,1290.332279,469.1192616,572.7547083000001,480.5885645,602.611357,562.0738694,530.4216891,441.324156,564.5133944,449.0514312,754.6075949,494.1842096,680.7096323,736.5629309999999,544.630049,1048.929907,513.1103544,463.241041,489.1469558,485.5243026,533.2269269000001,517.6383088,542.1123358,494.5411644,409.1505376
2013-12-01,119.8,21,348.2,85.8,3.5,26.5,24.60913978494624,555.7326085,398.2915417,963.8257279,473.5268346,529.6067696,487.7212744,626.936899,646.5622841999999,972.8908257,735.3084765,927.7852071,389.0927687,428.6776714,913.7153494,513.6005797,721.6109315,1680.708466,1135.462407,437.3583606,532.365503,418.6889724,554.1902671,638.1307692,472.2732914,442.9196388,506.9338271,405.8118616,1085.111111,474.0575817,625.132496,585.0969521000001,499.8643114,764.0801887,469.5652799,462.6284533,453.5636408,486.1320194,463.7118299,510.2002582,502.51631,502.9054817,381.7724868
2014-01-01,31.2,5,75.4,78.5,5.3,26.2,23.391129032258064,505.4475095,415.2281419,974.3384908,436.111296,512.0493478,465.8944536,607.8565394,553.5417219,995.7378905,626.2769652,1046.9837037,391.3356401,427.6749027,793.3227429000001,485.6122375,587.9086845999999,1948.623312,1177.988037,432.9928172,516.8662975,467.349697,585.0865492,660.7963731,491.506718,393.9308052,507.4262204,385.5955511,747.1515152,401.5732845,614.8728119,711.8388489,501.4420899,877.7323944,478.9458462,418.2141719,475.7505269,456.6251075,484.0408276,462.6592018,494.994028,457.3559581,325.9793814
2014-02-01,0.2,1,0.2,74.5,8.8,27.2,23.70833333333333,523.0312571000001,367.8219659,915.3270064,454.6181338,495.0542336,436.93116970000005,556.7669215,571.3253652,902.065663,671.2941885,882.6281134,354.5728594,396.2911051,840.1650212999999,466.7868145,649.5910941999999,1382.927445,1031.7967763,402.60881400000005,502.6255676,409.0610063,531.8059401,658.0797468000001,463.8795271,419.0222203,490.4118421,395.6492935,920.4237288,440.0536446,606.1994159,637.3153285,458.2793646,922.1658768,454.1303806,432.4406162,448.4337095,469.0223049,457.6156104,471.1401776,486.9059217,478.7009627,385.90625
2014-03-01,52.6,6,66.0,76.0,8.0,27.9,24.54462365591398,512.0574241,365.3555062,943.1781573,437.6945664,486.1654886,432.522852,570.1233327,598.888189,931.5644083,680.2204033,873.3918818999999,350.3296794,385.8964356,818.8149738,465.1558866,612.8793969999999,1538.690871,1108.020123,409.5779634,512.6120159,429.8950423,537.4194966,517.6587629,470.3726563,407.5414478,475.665825,371.2499918,763.4767442,406.526706,622.5555372,655.3591630999999,451.3907078,866.028169,439.0072218,435.9170246,449.4745638,448.5649815,441.2798821,449.6595513,478.18909370000006,453.6912302,339.8031915
2014-04-01,28.8,17,110.0,80.0,5.7,28.2,25.46180555555556,567.6955945999999,419.7494379,1083.0692709999998,460.1337648,534.2466387,474.9380809,670.5037044,556.4623888000001,1164.6042579999998,682.7814397,1065.083936,385.5727456,448.6505816,822.0060467999999,551.5368528,649.822913,1755.806767,1279.833394,478.499437,586.1196404,515.7530864,637.4043027,610.9673468999999,544.9042134,474.0564331,544.4507674,414.9356992,977.1583333,448.7195306,679.1043366,845.7269341,522.8055846,848.2418605,512.8468138,454.9067022,521.0242043,477.5138454,517.7224979,488.0908344,504.4624668,494.6069617,377.1534392
2014-05-01,22.2,18,125.8,80.2,5.8,28.6,25.8114247311828,621.9958801,456.4817048,1102.203679,566.9457971999999,601.0676579999999,550.5027516,710.7836694,701.220592,1080.49284,819.83366,1082.4247269999998,433.5651931,459.797271,1024.9421422,566.593914,868.098282,1939.846114,1269.928275,483.754983,618.3699257999999,509.2308446,611.490233,552.7029925,541.6377817,477.0145399,555.8632361,471.8803843,971.8717949,506.737959,682.0578146,716.6440922,523.5737164,969.8617512,515.4612798,512.1858299,500.736486,515.4144415000001,504.6470366,565.5370048,538.6983849,526.9495915,397.9052632
2014-06-01,18.8,11,71.4,77.5,6.0,29.0,25.880972222222223,625.2937316,466.213755,1123.832707,542.7818499,602.152548,553.3199709,753.4027803,598.3243719000001,1207.60198,772.8608436999999,1118.104227,443.2229178,498.4216703,914.5111736,594.1603779000001,754.4584366,2043.814064,1291.684425,509.5205974,630.7236769,539.0825338,696.2644491,599.1661801,591.3962759,508.1384306,615.3935761,478.1387772,1005.608333,511.8248304,734.4893224,805.7001464,585.6249886,985.4792627,563.5085882000001,496.6382171,549.8609285,527.2111906,567.1721433,536.8067746,592.4270385,528.6888181,417.7927461
2014-07-01,29.0,15,148.6,78.3,5.5,28.7,25.704704301075267,595.0253743,467.2759847,1082.680573,544.8295974,591.4502405,532.0953117,702.536342,713.2565534,1114.493951,781.148272,1117.852489,442.42599,485.1363095,1035.8653769,561.4050748,786.649776,2027.969588,1259.532346,509.3049089,613.9456748,517.8313869,661.1308409000001,556.4213368,562.9823368,493.3704105,575.6781611,481.5047077,995.0449438,522.717294,716.2997051,771.5884393,555.9985847,946.0181818,520.6929173,516.7121562,532.2197855,551.3624727,536.3924739,561.3723623,539.8500492999999,545.54433,412.531579
2014-08-01,44.2,20,241.0,79.7,4.5,27.7,24.933198924731183,624.8520393,478.5711948,1043.2360608,544.3252176999999,610.7160045,551.4217463,728.2602273,651.3828502,1095.652545,794.9578286999999,1012.2320558,461.2676330000001,502.0539217,1000.8901345,553.99514,807.9621998,1747.767276,1181.90777,502.6492807,623.3802122,546.9525,662.8470809,624.5652812000001,552.6541540000001,509.1061236000001,596.7871095,495.6184692,1113.94958,523.9822744,718.6116354000001,825.7248908,609.6195713000001,999.7926267,546.9741659,512.5307646,534.1308022,526.9805628,570.8800769,567.1090039000001,596.6249953,549.2056775,427.3664922
2014-09-01,34.6,9,83.6,75.6,7.0,28.5,25.07958333333333,582.294248,464.6432055,1074.2353425,487.6303423,568.8121401,522.2345928,696.1988626000001,584.5880779,1098.055853,700.8131821,1051.63125,432.9932947,474.2684785,839.4577378,573.2721678,666.6088833,1962.614082,1233.501075,484.1269635,569.4983412,510.4784217,641.1537021,614.9481013,541.6087934,457.1456822,580.754723,452.5221441,859.4929578,457.98888180000006,694.0674475,795.9600575000001,568.4860563999999,953.6863636,508.8564117,451.8794241000001,507.4263696,491.3600094,556.3400142,507.7331932,550.2131491,502.2824063,398.1308901
2014-10-01,32.8,10,120.0,77.0,6.0,28.4,25.170295698924733,574.9036838,409.2114041,1064.4386422,482.6968036,557.1101648,504.7846282,656.4727156,587.6054309,1108.931477,739.0105003,1073.873414,379.216689,436.8989041,911.5060893,530.1165386,768.9728655,1882.1852,1225.924895,467.3934266,578.9588684,524.804798,578.4652185,621.4707195999999,518.9841845,468.8020098,533.2246818,440.8820242000001,1251.632479,479.0542783,677.3486396,739.5841499,471.2960496,932.6846847,501.3627843,454.919333,519.8035193000001,498.590566,479.3511994,529.3765916,515.0188297,514.9463146,415.8829787
2014-11-01,64.4,23,250.8,82.4,5.4,27.5,25.094722222222224,600.7077691,473.1279819,1093.250476,550.9572118,574.0964907,522.8837977000001,703.5017501,645.0679907,1130.9636910000002,781.731968,1057.8395420000002,446.1080357,481.7095433,1065.419791,559.5957955,840.2728622999999,1869.595825,1272.19145,478.8337023,594.9184857,491.3355828,610.3470609,626.5611825,530.3302883,453.7875353,563.022641,459.0007728,941.5625,491.3396991,683.3759367,777.5074606000001,548.406353,940.1330275,523.4968709,486.4059256,513.8157287,490.2088913,523.4608769,546.3307197,554.2597003999999,513.9736744,289.6052632
2014-12-01,48.2,17,245.6,82.6,3.7,27.0,24.71545698924731,556.4955437,418.014285,977.1418354,500.1906725,551.8653346,483.6373387,662.4019165,585.8464286000001,980.2285957,790.0672303,890.4452722,406.8102793,444.887943,879.4744191,517.2048699000001,779.6124873,1665.778283,1080.652816,450.6759308,547.5081694,442.8321867,563.5635982,605.6566503,488.0572765,475.4833668,520.4695925,424.343425,1063.548673,482.401087,652.5926644,635.1394161000001,530.8809229,809.1944444,480.4551883,468.8913996,462.8161393,473.882789,493.5100039,523.8162687,494.8626351,506.2997838,214.7591623
2015-01-01,33.6,6,79.6,77.6,7.4,26.9,23.8377688172043,510.4691202,425.0133161,948.0071978,436.5203186,498.3306588,455.7703809,618.2764885,525.6199528,1013.1163749,590.2757151,1028.2867238,393.417953,432.14280900000006,754.8803065999999,475.7590796,587.5068547999999,1972.708271,1157.16629,430.4551677,511.7660189,484.2014852,555.5509003,557.3573935,482.0308431,387.9442317,494.9576757,395.6297485,853.0232558,414.1024075,602.5076734,748.2101448999999,528.4799429,982.1990741,468.668522,399.4951271,448.2759956,413.3046133,488.4188998,446.7505951,497.7343691,445.8039245,377.8403361
2015-02-01,10.8,6,18.8,75.4,7.3,27.0,23.633035714285715,500.3039494,356.5737577,870.2928614,437.3708777000001,485.2724338,432.1025218,567.5605538,557.6359618,843.5086402000001,675.3848964,869.5527076000001,343.3098741,372.2276378,778.5664184999999,447.693925,641.1707255,1317.343962,923.1429227,394.2506754,497.2220605,404.8602317,509.0565311,623.4101266,448.5715143,406.1508962,461.6783282,395.4600059,985.6517857,433.4064004,579.1910464,576.0956652,449.0368754,761.4066986,442.8403182,423.5813948,440.3587358,436.5340165,429.4573443000001,456.3775785,451.0896596,465.8781698,390.0
2015-03-01,46.0,5,84.4,75.8,7.3,28.2,24.765860215053763,524.8138462000001,374.9529141,890.5394821,427.7032466,481.6562844,434.9010731,585.6794927,559.1690224,893.5556772,666.1918402,883.8832386,355.0234106,376.3758807,803.1056624,475.2318621,657.1836107,1608.9125,1068.3995631,426.5603002,515.8881563,452.828005,538.1482525,555.8371007000001,466.7177571,422.2337076,484.7816052,368.6898629,850.5348837,394.2233332,628.9894461,693.2312046000001,476.4842509,845.2568807,453.6069608,446.0619118,471.0098304,444.275547,448.7908614,440.9758437,486.2393939,457.6581325,325.0
2015-04-01,18.8,13,73.2,77.1,7.2,28.6,25.37305555555556,585.0604216,437.2487562,1040.8191432,458.6860075,534.5208886,492.4614810000001,702.6018227000001,542.3184721,1107.441776,664.8009647,1066.07016,407.6668697,455.0030714,819.4271351,534.2899304,669.9650644,2005.278554,1263.629127,479.0410499,588.7698488,556.5389937,613.5849908,580.5911765,547.6292007000001,473.3870441,555.2762775,420.0245805,884.042735,436.9177356,700.1668238000001,814.0612717,536.1737198999999,1119.439252,517.8268408,462.785914,516.839654,473.8010815,523.0257707,465.7596926,520.0658405,487.6648268,197.8443396
2015-05-01,22.2,12,89.0,78.9,5.8,28.7,25.79556451612904,597.3727710000001,450.3413138,1026.2648908,553.097779,569.9016328,526.0603787,694.4419281,705.3349823,1023.7325445,793.0897577,1031.0905233,412.2533851,462.2761306,1042.6247126,552.4666667,869.1382381999999,1721.582036,1218.5609499999998,460.30614390000005,582.8734773,483.6818742,592.9585900000001,615.7062344,523.0039836,452.980996,546.4670144,454.0739226,820.1558442,495.1468723,683.4549675000001,722.3987088,521.9823318,902.1330275,494.3023247,473.7669976,500.3322412,483.3873925,479.3602791,515.3773877,502.1199939,516.7562713,175.6651584
2015-06-01,28.4,10,95.8,75.8,6.7,29.0,25.58625,578.2906433,444.3225183,1053.9724966,520.8412758000001,586.1109355,528.7452526,735.4892116999999,585.6227538,1126.5366370000002,751.5623503,1095.788778,421.7452992,471.4523936000001,871.0208533,585.2335644999999,748.1940000000001,2018.938916,1236.389266,491.3961503,603.5133368999999,516.0889862,620.9987288,595.2985222,555.2973346,496.0613732000001,567.9861952,432.0665643,1027.157895,491.7710219,734.5227145,730.7911504,540.4913851,907.7023256,524.4137026,481.6261099,529.4330262999999,474.318274,539.627319,506.6938257000001,514.6437086,517.3053928,119.3643411
2015-07-01,45.8,13,116.8,74.9,7.1,29.1,25.54422043010753,587.6973987,450.9187873,1038.5446736,526.0801628,584.1652236,527.417452,710.5333789,661.7369942,1057.925235,791.6558806,1135.349222,436.0847322,454.1373788,968.4196749,578.8694163,773.0967504,2002.688078,1222.357509,502.8884254,616.5380012,519.6940075,621.8660166,543.3382872,555.0289371,490.6978097,563.7241385,438.6091994,961.2222222,504.5800285,725.1739468,755.8905933,550.5700573,935.7824074,531.054487,544.0176679,526.5333456,527.5274275,514.6756072000001,542.0497553,511.9373896,567.0254527000001,177.6139535
2015-08-01,63.2,11,185.8,76.7,6.1,28.4,25.17755376344086,641.530844,464.6632593,1014.1477584,569.1763984,593.1050022000001,555.3099373,746.7622489,669.9690952000001,1013.9173797,787.9479210000001,1013.0956522,463.71352550000006,483.6373391,947.6279992,615.7353383999999,804.4492361,1613.503069,1132.2913059999998,505.7760508,620.6847196,552.6198992,649.6588711,583.6665072000001,570.4501558000001,512.9226782999999,599.1806351,446.1282274,1103.563636,503.7809383,728.0219032,854.2825072999999,605.9750614,1081.565421,581.2577834,511.541736,551.4761084,516.8357941,550.8163771,524.8672615,538.9806469,549.772903,155.1972477
2015-09-01,18.4,8,61.6,75.0,4.3,28.7,25.183611111111112,603.7681067999999,473.4349584,1062.1579395,528.1008859,563.8175739000001,532.4687853,711.7045248000001,583.1346109,1053.0121156,768.2526227000001,1120.384196,442.235988,461.5570791,882.3937261,575.2360308,732.8152729,1994.716123,1238.6410560000002,492.3044785,587.9875115,532.602843,638.4437136,601.736253,549.1276029,486.0589426,573.5166892999999,439.2011572,906.8135593,487.6725089,701.7395683,804.2825581,595.9681004,1014.532407,533.9102455999999,492.1642275,544.3811139,519.6744155,557.5783724,527.7385807,501.4053697000001,528.8051374,161.764977
2015-10-01,28.6,9,87.2,75.4,4.7,28.7,25.2127688172043,608.846083,439.7697219,1092.660089,518.5767077,575.917205,537.0958211,725.0860617,598.2004608,1088.164063,771.4481348999999,1054.017538,428.202355,466.7778931,901.1413435,578.2262437,749.9316861000001,1968.623729,1237.050129,493.51153,594.4836882,544.7633292,603.9483193000001,632.4043796,557.5748012,503.7216702,577.5539191,447.7460284,1266.283019,489.3485048,721.9438707,795.128777,547.1604785,1113.645161,537.5336121,506.8929365,531.3776614999999,515.2414729,528.4346267999999,525.0071068,497.1391231,541.7616852,158.6606335
2015-11-01,25.8,13,72.6,79.1,4.8,28.0,25.090416666666663,607.7853553,467.4709512,1115.920425,542.5471539,581.0222222,560.9378554,757.3161471,686.7150235,1108.046344,784.2370519000001,1104.047783,438.6578672,493.2121867,1028.3878471,583.7035503,824.4743872,1979.737921,1304.77548,504.6753696,622.5142665999999,514.2468828,632.9486948,643.9958838,562.8913807,476.5437249,585.3643082,454.2438684,837.5373134,480.43532990000006,748.602914,792.2135446999999,578.971102,1007.15814,552.8179436,507.4953928,547.8536591,512.7355964999999,551.7987086,547.5752560999999,497.7148111,541.1068038999999,171.25
2015-12-01,40.4,19,302.3,81.1,5.3,27.7,25.13037634408602,569.1811877,453.4985047,1006.8518261,542.0494087,561.4895981,514.1276481,693.9394679999999,616.1761511,1027.8198807,812.0906362999999,1089.782902,425.5330995,456.1189693,940.174992,555.9227998,789.4691943,1974.197486,1147.053451,464.832152,586.9837908,481.1640205000001,539.0811843,608.5506024,498.4768621,486.4482475,558.3502904,423.3705325,1233.647059,493.0340247,695.7747825,644.7732558,543.5524664,901.2119816,489.9577264,564.5717357999999,512.8582501,512.2869635,489.2508537,533.8688984,453.5845451,528.2090266,147.3378995
2016-01-01,39.6,15,126.6,79.6,7.2,28.3,25.472580645161287,539.4549671999999,454.0900154,989.2687144,503.3967513,517.4085324,486.7750678,675.4568933999999,581.1917453000001,999.7370861,625.6631468,1035.3218548,432.876024,442.364564,866.5750611,530.0955458000001,641.2132225,1871.374104,1186.85152,455.7467059,522.1477273,493.0525,582.2634106,704.6933504000001,501.9146817,417.9449856,521.7750964,403.2881122,588.9714286,410.2983309,636.5855750999999,697.1400291,539.9386405,1078.051163,488.0378006,418.0632789,457.8289606,417.42110090000006,498.9923876,432.1593411,458.8561364,434.8620383,148.0555556
2016-02-01,71.8,10,186.0,78.8,6.5,27.8,24.93850574712644,545.2415123,373.948341,909.698326,487.4933433,518.5158511,476.0399483,669.0182023,562.8476191,955.4682355,736.4804247000001,909.5817987,364.9407895,399.790189,804.0582518,528.7512323,680.012426,1485.796119,1067.8337623,443.2277866,564.7458109,488.5101266,547.182084,642.7719807,513.7542996999999,463.1796421,518.2522786000001,396.1231707,1122.443299,454.6065592,669.4565511999999,731.1366812,481.1361932,1034.540284,505.8907923,470.318268,499.9659998,487.4261362,459.088771,486.2471297,460.5472299,504.9972175,156.8605769
2016-03-01,2.4,6,6.2,74.7,8.0,29.0,25.40456989247312,530.5397211,425.870077,999.0018127,499.5153931,503.125775,473.4506987,653.6399942,596.3990599,976.647929,718.9258493,1012.5714489,394.6584531,412.4993563,859.4101043,513.7084189,692.2093209999999,1865.294185,1132.930762,444.5142241,553.2707345,492.3887781,568.98127,1514.888889,515.0231787,440.5296637,517.7797739,406.6788958,1180.313433,478.6109536,659.2053483,700.0522367,510.4735687,1043.344186,487.2163651,470.3671794,483.9685578,478.5630854,464.9240499,472.4744391,428.9818827,493.4972495,151.2585366
2016-04-01,18.2,14,89.8,75.6,7.0,29.4,25.94527777777777,595.3406001999999,455.5805871,1095.981897,524.425476,562.8995551,516.9094226,728.9023199000001,584.5117914,1122.905425,746.3386947,1091.317756,426.7870263,465.0987108,983.666466,561.8199453999999,708.0242555,2058.599238,1297.275494,490.5682908,603.9490358,572.9927136,624.7499436,1715.777778,568.6054615,492.8021694,582.5466195,445.1855181,1043.90099,492.7871562,710.6293214,881.4320233,562.5264069,1271.981395,531.3206369,484.7862492,539.4487045999999,499.5178431,524.9184973,514.5327701,491.4990894,523.4183474,200.0235849
2016-05-01,54.8,12,193.8,77.4,6.2,29.3,26.075806451612905,624.977667,471.2509206,1141.616358,581.4575651,607.8098421,559.7206368,757.1674716,741.2655413,1109.590075,872.6465476,1112.327116,442.2815563,489.6692965,1040.6010693,626.1577176000001,935.5876739,1992.243629,1327.104918,515.9927782,627.7469585,520.4950311,626.4363525,1910.666667,556.9279623,505.7258707,570.7618241,477.9306182,911.7525773,516.0115013999999,714.5429005,749.0438849000001,580.4076754,1111.934884,544.9161971,552.3085956,537.2346784,550.1057941,509.3636193,564.5781158,497.2521617,574.066403,244.2068966
